Timestamp,Machine ID,Material Category,Material Name,Quantity Used (kg),Recycled Material (%),Energy Consumption (kWh),Production Output (Units),Defect Rate (%)
2025-06-01 08:35:00,M004,Hazardous Material,Solvent,132.92,0.0,81.0,579,4.15
2025-06-01 08:40:00,M001,Recycled Material,Reprocessed Plastics,159.41,17.34,199.03,383,1.65
2025-06-01 08:45:00,M005,Raw Material,Aluminum,69.82,0.0,133.22,595,4.9
2025-06-01 08:50:00,M001,Intermediate Material,Sheet Metal,133.1,0.0,86.53,875,2.17
2025-06-01 08:55:00,M008,Intermediate Material,Plastic Resin,76.53,0.0,150.88,869,3.63
2025-06-01 09:00:00,M005,Process Additive,Coolant,102.63,0.0,192.66,829,4.02
2025-06-01 09:05:00,M001,Recycled Material,Reprocessed Plastics,123.32,32.03,87.84,954,0.04
2025-06-01 09:10:00,M009,Intermediate Material,Sheet Metal,112.38,0.0,166.85,402,1.0
2025-06-01 09:15:00,M008,Raw Material,Steel,152.43,0.0,142.26,271,1.66
2025-06-01 09:20:00,M006,Process Additive,Industrial Oil,171.69,0.0,135.22,344,1.69
2025-06-01 09:25:00,M005,Hazardous Material,Solvent,68.83,0.0,117.38,634,2.1
2025-06-01 09:30:00,M010,Hazardous Material,Lead-Based Alloy,74.88,0.0,187.74,969,4.24
2025-06-01 09:35:00,M004,Process Additive,Industrial Oil,77.64,0.0,196.81,558,4.67
2025-06-01 09:40:00,M005,Finished Material,Machine Component,145.95,0.0,80.88,335,2.59
2025-06-01 09:45:00,M008,Raw Material,Aluminum,189.17,0.0,186.42,447,2.64
2025-06-01 09:50:00,M008,Finished Material,Packaging,123.66,0.0,120.2,266,0.91
2025-06-01 09:55:00,M002,Finished Material,Packaging,150.16,0.0,197.47,146,0.17
2025-06-01 10:00:00,M005,Raw Material,Aluminum,82.22,0.0,196.48,236,4.83
2025-06-01 10:05:00,M001,Intermediate Material,Sheet Metal,151.68,0.0,145.4,755,1.05
2025-06-01 10:10:00,M005,Process Additive,Industrial Oil,103.84,0.0,83.95,155,0.63
2025-06-01 10:15:00,M006,Finished Material,Packaging,111.71,0.0,145.16,512,1.89
2025-06-01 10:20:00,M010,Process Additive,Catalyst,163.32,0.0,128.85,446,2.54
2025-06-01 10:25:00,M010,Process Additive,Catalyst,60.64,0.0,149.24,655,3.47
2025-06-01 10:30:00,M006,Finished Material,Circuit Board,175.94,0.0,165.17,417,1.47
2025-06-01 10:35:00,M006,Finished Material,Machine Component,87.14,0.0,99.39,499,2.49
2025-06-01 10:40:00,M004,Recycled Material,Reprocessed Plastics,137.23,43.58,98.74,314,0.44
2025-06-01 10:45:00,M009,Hazardous Material,Solvent,66.32,0.0,194.03,509,1.15
2025-06-01 10:50:00,M005,Intermediate Material,Textiles,171.57,0.0,152.39,199,1.7
2025-06-01 10:55:00,M002,Recycled Material,Scrap Steel,94.3,39.68,134.76,874,1.78
2025-06-01 11:00:00,M005,Finished Material,Packaging,67.07,0.0,190.92,791,1.3
2025-06-01 11:05:00,M001,Recycled Material,Reprocessed Plastics,146.45,49.37,127.61,197,4.89
2025-06-01 11:10:00,M007,Recycled Material,Reprocessed Plastics,196.42,44.56,134.96,922,1.13
2025-06-01 11:15:00,M002,Intermediate Material,Textiles,87.24,0.0,192.32,523,0.82
2025-06-01 11:20:00,M010,Intermediate Material,Sheet Metal,95.3,0.0,152.07,532,4.23
2025-06-01 11:25:00,M002,Process Additive,Catalyst,129.78,0.0,98.58,318,4.23
2025-06-01 11:30:00,M010,Process Additive,Coolant,110.17,0.0,121.06,537,2.24
2025-06-01 11:35:00,M006,Finished Material,Machine Component,62.56,0.0,112.78,661,3.42
2025-06-01 11:40:00,M004,Process Additive,Coolant,64.64,0.0,125.83,917,2.9
2025-06-01 11:45:00,M007,Hazardous Material,Lead-Based Alloy,126.39,0.0,97.97,788,0.83
2025-06-01 11:50:00,M010,Raw Material,Polypropylene,146.39,0.0,106.85,584,4.78
2025-06-01 11:55:00,M006,Finished Material,Packaging,148.67,0.0,153.57,631,4.67
2025-06-01 12:00:00,M002,Finished Material,Circuit Board,155.27,0.0,162.61,627,2.11
2025-06-01 12:05:00,M005,Process Additive,Coolant,128.63,0.0,132.42,638,4.58
2025-06-01 12:10:00,M004,Intermediate Material,Sheet Metal,118.63,0.0,143.83,199,2.02
2025-06-01 12:15:00,M005,Process Additive,Industrial Oil,149.47,0.0,198.22,503,3.76
2025-06-01 12:20:00,M008,Finished Material,Circuit Board,125.65,0.0,171.51,802,0.28
2025-06-01 12:25:00,M002,Process Additive,Industrial Oil,158.01,0.0,146.73,573,1.34
2025-06-01 12:30:00,M001,Process Additive,Coolant,61.59,0.0,87.75,925,4.28
2025-06-01 12:35:00,M010,Hazardous Material,Solvent,157.67,0.0,163.79,647,3.16
2025-06-01 12:40:00,M002,Raw Material,Cotton,93.3,0.0,126.86,418,0.66
2025-06-01 12:45:00,M008,Process Additive,Industrial Oil,94.5,0.0,89.83,271,4.17
2025-06-01 12:50:00,M009,Finished Material,Machine Component,177.83,0.0,181.6,613,2.83
2025-06-01 12:55:00,M004,Finished Material,Machine Component,54.49,0.0,93.83,861,1.18
2025-06-01 13:00:00,M008,Finished Material,Machine Component,83.57,0.0,90.48,680,4.9
2025-06-01 13:05:00,M001,Raw Material,Polypropylene,146.9,0.0,149.89,283,1.28
2025-06-01 13:10:00,M001,Raw Material,Aluminum,131.31,0.0,123.05,783,3.27
2025-06-01 13:15:00,M010,Finished Material,Packaging,118.64,0.0,101.44,893,4.36
2025-06-01 13:20:00,M002,Finished Material,Machine Component,57.89,0.0,88.56,666,2.17
2025-06-01 13:25:00,M008,Raw Material,Polypropylene,189.26,0.0,172.88,855,2.89
2025-06-01 13:30:00,M008,Hazardous Material,Lead-Based Alloy,195.89,0.0,118.66,786,0.23
2025-06-01 13:35:00,M007,Process Additive,Industrial Oil,161.84,0.0,143.39,327,4.26
2025-06-01 13:40:00,M010,Hazardous Material,Solvent,171.25,0.0,140.33,596,1.99
2025-06-01 13:45:00,M010,Finished Material,Circuit Board,130.66,0.0,176.0,389,4.83
2025-06-01 13:50:00,M009,Finished Material,Machine Component,61.38,0.0,101.09,252,1.19
2025-06-01 13:55:00,M010,Recycled Material,Scrap Steel,102.53,44.75,104.51,611,0.21
2025-06-01 14:00:00,M007,Intermediate Material,Plastic Resin,71.48,0.0,120.09,500,1.35
2025-06-01 14:05:00,M004,Recycled Material,Scrap Steel,66.63,42.31,198.37,914,4.42
2025-06-01 14:10:00,M008,Raw Material,Polypropylene,120.39,0.0,187.44,542,0.81
2025-06-01 14:15:00,M010,Hazardous Material,Solvent,124.62,0.0,124.85,409,2.52
2025-06-01 14:20:00,M001,Finished Material,Circuit Board,135.31,0.0,110.6,220,1.33
2025-06-01 14:25:00,M010,Hazardous Material,Solvent,127.17,0.0,198.08,910,2.56
2025-06-01 14:30:00,M006,Recycled Material,Scrap Steel,68.36,40.31,140.37,667,4.59
2025-06-01 14:35:00,M007,Recycled Material,Reprocessed Plastics,129.01,16.65,168.0,414,3.09
2025-06-01 14:40:00,M006,Intermediate Material,Textiles,81.38,0.0,107.23,500,4.66
2025-06-01 14:45:00,M010,Hazardous Material,Lead-Based Alloy,68.88,0.0,167.78,353,3.92
2025-06-01 14:50:00,M007,Raw Material,Polypropylene,158.21,0.0,185.48,912,4.97
2025-06-01 14:55:00,M003,Finished Material,Circuit Board,179.75,0.0,144.21,560,3.68
2025-06-01 15:00:00,M001,Finished Material,Circuit Board,117.82,0.0,136.08,663,2.17
2025-06-01 15:05:00,M009,Hazardous Material,Lead-Based Alloy,118.42,0.0,194.72,901,0.58
2025-06-01 15:10:00,M003,Raw Material,Polypropylene,175.51,0.0,120.54,434,1.89
2025-06-01 15:15:00,M007,Recycled Material,Scrap Steel,153.55,37.46,105.17,299,4.88
2025-06-01 15:20:00,M009,Finished Material,Circuit Board,81.33,0.0,154.28,915,3.3
2025-06-01 15:25:00,M003,Intermediate Material,Sheet Metal,179.16,0.0,188.64,873,0.92
2025-06-01 15:30:00,M001,Intermediate Material,Plastic Resin,139.17,0.0,196.62,684,2.74
2025-06-01 15:35:00,M003,Raw Material,Polypropylene,146.4,0.0,133.52,833,3.69
2025-06-01 15:40:00,M008,Finished Material,Circuit Board,187.32,0.0,91.1,337,1.0
2025-06-01 15:45:00,M008,Finished Material,Packaging,171.78,0.0,169.36,857,2.47
2025-06-01 15:50:00,M008,Finished Material,Packaging,102.05,0.0,80.82,283,3.0
2025-06-01 15:55:00,M010,Finished Material,Packaging,69.47,0.0,98.57,124,0.34
2025-06-01 16:00:00,M004,Recycled Material,Scrap Steel,161.63,16.05,136.92,373,3.57
2025-06-01 16:05:00,M009,Process Additive,Industrial Oil,188.6,0.0,192.43,822,1.48
2025-06-01 16:10:00,M002,Raw Material,Aluminum,140.6,0.0,144.63,301,4.37
2025-06-01 16:15:00,M007,Hazardous Material,Solvent,162.3,0.0,154.78,659,4.2
2025-06-01 16:20:00,M007,Hazardous Material,Lead-Based Alloy,63.13,0.0,145.86,804,0.1
2025-06-01 16:25:00,M004,Intermediate Material,Textiles,79.66,0.0,108.22,544,3.75
2025-06-01 16:30:00,M004,Finished Material,Machine Component,60.52,0.0,166.33,163,1.42
2025-06-01 16:35:00,M007,Raw Material,Polypropylene,182.78,0.0,186.65,530,0.44
2025-06-01 16:40:00,M006,Hazardous Material,Lead-Based Alloy,125.77,0.0,157.43,111,1.99
2025-06-01 16:45:00,M010,Hazardous Material,Solvent,149.22,0.0,98.14,912,2.89
2025-06-01 16:50:00,M003,Intermediate Material,Sheet Metal,161.37,0.0,138.85,616,2.9
2025-06-01 16:55:00,M006,Finished Material,Packaging,128.39,0.0,149.71,759,3.25
2025-06-01 17:00:00,M001,Raw Material,Steel,199.35,0.0,147.15,912,2.59
2025-06-01 17:05:00,M002,Raw Material,Cotton,73.75,0.0,97.75,916,0.71
2025-06-01 17:10:00,M008,Process Additive,Catalyst,115.97,0.0,108.44,135,0.45
2025-06-01 17:15:00,M005,Process Additive,Industrial Oil,50.88,0.0,193.58,308,1.54
2025-06-01 17:20:00,M005,Process Additive,Industrial Oil,100.89,0.0,138.29,241,1.33
2025-06-01 17:25:00,M005,Raw Material,Cotton,125.18,0.0,145.87,586,3.74
2025-06-01 17:30:00,M001,Intermediate Material,Sheet Metal,137.56,0.0,140.83,755,0.95
2025-06-01 17:35:00,M001,Hazardous Material,Lead-Based Alloy,106.13,0.0,189.53,711,4.33
2025-06-01 17:40:00,M001,Process Additive,Catalyst,86.0,0.0,151.13,887,2.89
2025-06-01 17:45:00,M003,Intermediate Material,Plastic Resin,185.04,0.0,83.38,865,4.33
2025-06-01 17:50:00,M005,Intermediate Material,Plastic Resin,56.91,0.0,152.83,499,1.02
2025-06-01 17:55:00,M001,Recycled Material,Scrap Steel,113.57,28.02,113.79,167,4.73
2025-06-01 18:00:00,M008,Recycled Material,Reprocessed Plastics,175.09,46.05,153.32,189,3.45
2025-06-01 18:05:00,M007,Finished Material,Packaging,115.69,0.0,102.44,527,0.63
2025-06-01 18:10:00,M001,Process Additive,Industrial Oil,165.26,0.0,139.09,912,3.55
2025-06-01 18:15:00,M002,Raw Material,Steel,153.28,0.0,186.88,164,0.23
2025-06-01 18:20:00,M001,Hazardous Material,Lead-Based Alloy,101.61,0.0,151.08,283,1.06
2025-06-01 18:25:00,M007,Process Additive,Industrial Oil,67.37,0.0,129.63,264,4.22
2025-06-01 18:30:00,M006,Raw Material,Polypropylene,183.12,0.0,187.07,951,2.53
2025-06-01 18:35:00,M001,Raw Material,Polypropylene,141.33,0.0,129.99,125,4.12
2025-06-01 18:40:00,M005,Recycled Material,Scrap Steel,106.01,2.15,116.07,759,2.93
2025-06-01 18:45:00,M006,Finished Material,Circuit Board,121.21,0.0,189.98,365,0.63
2025-06-01 18:50:00,M001,Process Additive,Coolant,81.6,0.0,82.62,636,4.14
2025-06-01 18:55:00,M009,Hazardous Material,Solvent,99.72,0.0,95.23,329,0.81
2025-06-01 19:00:00,M009,Process Additive,Coolant,67.35,0.0,107.69,296,1.61
2025-06-01 19:05:00,M001,Intermediate Material,Textiles,188.36,0.0,87.15,591,3.74
2025-06-01 19:10:00,M001,Raw Material,Aluminum,85.81,0.0,105.74,655,0.7
2025-06-01 19:15:00,M006,Raw Material,Cotton,76.09,0.0,117.23,184,3.71
2025-06-01 19:20:00,M006,Recycled Material,Scrap Steel,184.08,46.94,184.96,643,1.01
2025-06-01 19:25:00,M009,Recycled Material,Scrap Steel,89.58,19.03,117.39,449,4.2
2025-06-01 19:30:00,M004,Finished Material,Machine Component,137.74,0.0,93.48,870,3.24
2025-06-01 19:35:00,M009,Hazardous Material,Lead-Based Alloy,176.09,0.0,178.96,780,1.58
2025-06-01 19:40:00,M005,Finished Material,Machine Component,143.93,0.0,166.81,300,4.95
2025-06-01 19:45:00,M001,Process Additive,Industrial Oil,82.55,0.0,185.58,782,3.33
2025-06-01 19:50:00,M006,Hazardous Material,Lead-Based Alloy,125.13,0.0,123.24,625,4.93
2025-06-01 19:55:00,M004,Process Additive,Industrial Oil,178.19,0.0,131.58,716,0.76
2025-06-01 20:00:00,M009,Finished Material,Circuit Board,160.06,0.0,151.58,711,1.38
2025-06-01 20:05:00,M002,Hazardous Material,Solvent,166.04,0.0,133.19,300,1.19
2025-06-01 20:10:00,M002,Intermediate Material,Textiles,180.76,0.0,163.66,490,3.71
2025-06-01 20:15:00,M006,Process Additive,Coolant,166.36,0.0,120.92,773,0.3
2025-06-01 20:20:00,M003,Intermediate Material,Sheet Metal,145.77,0.0,82.16,294,2.72
2025-06-01 20:25:00,M005,Recycled Material,Scrap Steel,117.49,18.48,105.48,288,4.78
2025-06-01 20:30:00,M005,Recycled Material,Reprocessed Plastics,61.4,9.44,124.37,708,0.5
2025-06-01 20:35:00,M007,Raw Material,Aluminum,56.69,0.0,167.62,141,3.64
2025-06-01 20:40:00,M010,Hazardous Material,Lead-Based Alloy,91.18,0.0,80.66,941,2.22
2025-06-01 20:45:00,M002,Finished Material,Packaging,113.17,0.0,87.19,853,0.16
2025-06-01 20:50:00,M004,Raw Material,Cotton,170.77,0.0,117.08,721,3.63
2025-06-01 20:55:00,M007,Intermediate Material,Sheet Metal,64.3,0.0,123.13,766,3.81
2025-06-01 21:00:00,M010,Recycled Material,Reprocessed Plastics,80.31,24.72,119.28,936,4.92
2025-06-01 21:05:00,M009,Recycled Material,Scrap Steel,169.38,46.77,99.03,123,4.49
2025-06-01 21:10:00,M001,Raw Material,Aluminum,96.92,0.0,103.68,959,3.54
2025-06-01 21:15:00,M009,Raw Material,Aluminum,101.55,0.0,156.69,289,0.73
2025-06-01 21:20:00,M008,Finished Material,Machine Component,51.92,0.0,160.52,705,2.46
2025-06-01 21:25:00,M008,Finished Material,Packaging,158.38,0.0,184.37,334,1.73
2025-06-01 21:30:00,M009,Finished Material,Circuit Board,156.14,0.0,99.21,544,1.55
2025-06-01 21:35:00,M002,Finished Material,Machine Component,137.81,0.0,184.6,826,2.55
2025-06-01 21:40:00,M002,Recycled Material,Scrap Steel,191.0,35.47,185.04,602,2.34
2025-06-01 21:45:00,M010,Intermediate Material,Plastic Resin,146.39,0.0,129.93,905,4.2
2025-06-01 21:50:00,M004,Hazardous Material,Lead-Based Alloy,50.86,0.0,124.24,182,4.18
2025-06-01 21:55:00,M006,Finished Material,Packaging,119.8,0.0,174.83,932,1.78
2025-06-01 22:00:00,M004,Finished Material,Packaging,84.66,0.0,114.73,356,3.12
2025-06-01 22:05:00,M009,Raw Material,Polypropylene,185.63,0.0,147.48,623,4.15
2025-06-01 22:10:00,M007,Hazardous Material,Solvent,93.91,0.0,106.46,789,2.46
2025-06-01 22:15:00,M004,Raw Material,Polypropylene,144.6,0.0,81.36,723,0.11
2025-06-01 22:20:00,M001,Raw Material,Steel,168.64,0.0,175.55,327,3.04
2025-06-01 22:25:00,M002,Raw Material,Polypropylene,51.87,0.0,121.32,684,2.34
2025-06-01 22:30:00,M007,Intermediate Material,Sheet Metal,177.78,0.0,188.75,358,2.53
2025-06-01 22:35:00,M005,Intermediate Material,Sheet Metal,100.04,0.0,116.14,367,4.66
2025-06-01 22:40:00,M008,Process Additive,Coolant,53.16,0.0,141.77,334,2.77
2025-06-01 22:45:00,M009,Finished Material,Packaging,133.75,0.0,190.91,182,1.16
2025-06-01 22:50:00,M008,Finished Material,Circuit Board,137.18,0.0,119.25,627,2.68
2025-06-01 22:55:00,M001,Recycled Material,Scrap Steel,168.69,40.92,189.14,224,1.54
2025-06-01 23:00:00,M004,Process Additive,Coolant,94.13,0.0,144.08,545,4.07
2025-06-01 23:05:00,M007,Intermediate Material,Textiles,157.14,0.0,173.08,656,2.22
2025-06-01 23:10:00,M001,Intermediate Material,Sheet Metal,79.91,0.0,106.75,258,3.76
2025-06-01 23:15:00,M008,Raw Material,Polypropylene,141.44,0.0,108.69,243,2.38
2025-06-01 23:20:00,M005,Raw Material,Aluminum,106.96,0.0,121.14,431,3.09
2025-06-01 23:25:00,M005,Process Additive,Catalyst,189.04,0.0,99.86,838,3.63
2025-06-01 23:30:00,M002,Raw Material,Steel,125.66,0.0,157.72,838,2.68
2025-06-01 23:35:00,M001,Process Additive,Catalyst,152.26,0.0,91.15,341,3.3
2025-06-01 23:40:00,M009,Finished Material,Circuit Board,121.06,0.0,138.57,892,4.18
2025-06-01 23:45:00,M010,Raw Material,Polypropylene,148.5,0.0,139.68,193,2.67
2025-06-01 23:50:00,M002,Finished Material,Circuit Board,174.02,0.0,97.31,877,0.19
2025-06-01 23:55:00,M003,Raw Material,Polypropylene,195.44,0.0,91.39,321,1.76
2025-06-02 00:00:00,M008,Intermediate Material,Textiles,87.09,0.0,87.06,983,3.84
2025-06-02 00:05:00,M006,Process Additive,Catalyst,108.61,0.0,114.89,662,0.6
2025-06-02 00:10:00,M005,Raw Material,Polypropylene,119.5,0.0,134.53,213,4.97
2025-06-02 00:15:00,M001,Finished Material,Machine Component,187.29,0.0,147.75,247,3.76
2025-06-02 00:20:00,M004,Hazardous Material,Solvent,112.11,0.0,96.39,749,1.83
2025-06-02 00:25:00,M002,Finished Material,Machine Component,65.95,0.0,80.01,875,4.22
2025-06-02 00:30:00,M003,Recycled Material,Reprocessed Plastics,97.57,22.63,124.78,457,4.28
2025-06-02 00:35:00,M010,Finished Material,Packaging,72.52,0.0,124.57,599,2.15
2025-06-02 00:40:00,M004,Intermediate Material,Plastic Resin,174.76,0.0,175.76,525,1.44
2025-06-02 00:45:00,M004,Process Additive,Industrial Oil,124.32,0.0,101.69,399,1.97
2025-06-02 00:50:00,M001,Recycled Material,Scrap Steel,147.33,2.9,198.5,643,1.03
2025-06-02 00:55:00,M001,Process Additive,Industrial Oil,165.72,0.0,186.2,501,1.08
2025-06-02 01:00:00,M004,Raw Material,Steel,76.57,0.0,123.08,427,4.71
2025-06-02 01:05:00,M008,Process Additive,Coolant,89.63,0.0,114.95,304,1.98
2025-06-02 01:10:00,M008,Intermediate Material,Plastic Resin,191.84,0.0,91.92,116,2.6
2025-06-02 01:15:00,M005,Raw Material,Aluminum,186.74,0.0,140.91,567,4.02
2025-06-02 01:20:00,M001,Hazardous Material,Lead-Based Alloy,164.71,0.0,162.33,308,1.33
2025-06-02 01:25:00,M010,Finished Material,Packaging,108.67,0.0,137.05,908,3.0
2025-06-02 01:30:00,M004,Process Additive,Industrial Oil,143.13,0.0,177.04,444,4.34
2025-06-02 01:35:00,M003,Raw Material,Polypropylene,93.66,0.0,164.6,526,0.67
2025-06-02 01:40:00,M007,Recycled Material,Scrap Steel,193.22,26.93,179.29,261,4.65
2025-06-02 01:45:00,M008,Raw Material,Steel,81.28,0.0,87.84,194,2.06
2025-06-02 01:50:00,M008,Intermediate Material,Sheet Metal,168.8,0.0,94.44,854,3.21
2025-06-02 01:55:00,M008,Process Additive,Catalyst,91.54,0.0,88.04,371,2.43
2025-06-02 02:00:00,M003,Raw Material,Polypropylene,101.24,0.0,187.02,553,3.66
2025-06-02 02:05:00,M007,Hazardous Material,Solvent,139.73,0.0,163.52,240,2.3
2025-06-02 02:10:00,M003,Process Additive,Industrial Oil,136.34,0.0,159.02,151,3.77
2025-06-02 02:15:00,M004,Raw Material,Steel,198.12,0.0,150.74,277,1.04
2025-06-02 02:20:00,M004,Finished Material,Packaging,133.33,0.0,185.04,585,2.5
2025-06-02 02:25:00,M004,Finished Material,Packaging,104.75,0.0,130.25,737,0.93
2025-06-02 02:30:00,M002,Hazardous Material,Solvent,133.12,0.0,170.46,859,1.92
2025-06-02 02:35:00,M007,Finished Material,Packaging,128.89,0.0,132.53,436,3.7
2025-06-02 02:40:00,M002,Raw Material,Polypropylene,176.73,0.0,175.61,752,3.12
2025-06-02 02:45:00,M004,Process Additive,Coolant,167.12,0.0,129.43,451,4.03
2025-06-02 02:50:00,M001,Raw Material,Polypropylene,117.25,0.0,161.17,567,3.79
2025-06-02 02:55:00,M010,Intermediate Material,Textiles,85.11,0.0,157.69,894,4.97
2025-06-02 03:00:00,M002,Recycled Material,Reprocessed Plastics,179.66,45.39,164.28,724,4.73
2025-06-02 03:05:00,M009,Recycled Material,Scrap Steel,135.43,26.98,185.82,337,3.24
2025-06-02 03:10:00,M007,Finished Material,Packaging,123.49,0.0,179.33,336,3.12
2025-06-02 03:15:00,M007,Intermediate Material,Plastic Resin,69.21,0.0,108.64,111,0.09
2025-06-02 03:20:00,M008,Process Additive,Coolant,51.68,0.0,81.09,672,1.38
2025-06-02 03:25:00,M004,Hazardous Material,Lead-Based Alloy,167.12,0.0,148.84,200,0.33
2025-06-02 03:30:00,M006,Intermediate Material,Textiles,146.85,0.0,80.54,757,2.35
2025-06-02 03:35:00,M001,Recycled Material,Reprocessed Plastics,177.88,46.0,158.8,843,3.63
2025-06-02 03:40:00,M007,Raw Material,Aluminum,106.05,0.0,164.75,524,2.13
2025-06-02 03:45:00,M001,Intermediate Material,Textiles,146.12,0.0,95.73,674,0.13
2025-06-02 03:50:00,M003,Intermediate Material,Textiles,95.13,0.0,180.91,543,0.42
2025-06-02 03:55:00,M007,Process Additive,Industrial Oil,120.95,0.0,179.31,675,2.16
2025-06-02 04:00:00,M007,Intermediate Material,Plastic Resin,103.23,0.0,139.74,153,1.49
2025-06-02 04:05:00,M004,Hazardous Material,Lead-Based Alloy,79.57,0.0,148.51,302,4.93
2025-06-02 04:10:00,M009,Process Additive,Industrial Oil,143.39,0.0,165.42,291,3.87
2025-06-02 04:15:00,M010,Raw Material,Cotton,110.78,0.0,110.58,671,1.83
2025-06-02 04:20:00,M008,Process Additive,Industrial Oil,116.64,0.0,180.58,681,2.76
2025-06-02 04:25:00,M005,Raw Material,Cotton,53.87,0.0,177.5,429,1.5
2025-06-02 04:30:00,M003,Raw Material,Aluminum,115.0,0.0,181.77,497,3.44
2025-06-02 04:35:00,M003,Hazardous Material,Solvent,118.9,0.0,151.29,357,4.51
2025-06-02 04:40:00,M002,Hazardous Material,Lead-Based Alloy,155.25,0.0,129.17,144,2.45
2025-06-02 04:45:00,M002,Finished Material,Circuit Board,54.31,0.0,89.5,558,2.85
2025-06-02 04:50:00,M008,Recycled Material,Reprocessed Plastics,191.22,2.32,101.47,114,0.12
2025-06-02 04:55:00,M004,Finished Material,Packaging,114.51,0.0,172.76,322,2.56
2025-06-02 05:00:00,M003,Intermediate Material,Plastic Resin,97.94,0.0,96.92,716,1.55
2025-06-02 05:05:00,M003,Process Additive,Coolant,148.19,0.0,128.17,748,3.13
2025-06-02 05:10:00,M003,Finished Material,Circuit Board,75.4,0.0,110.94,932,3.23
2025-06-02 05:15:00,M001,Hazardous Material,Solvent,65.89,0.0,186.08,682,3.94
2025-06-02 05:20:00,M006,Process Additive,Coolant,73.89,0.0,163.34,199,2.22
2025-06-02 05:25:00,M007,Process Additive,Coolant,157.46,0.0,147.26,531,1.52
2025-06-02 05:30:00,M010,Process Additive,Industrial Oil,174.28,0.0,158.56,280,2.04
2025-06-02 05:35:00,M009,Hazardous Material,Solvent,105.61,0.0,196.73,256,0.3
2025-06-02 05:40:00,M004,Finished Material,Circuit Board,93.01,0.0,103.58,110,2.03
2025-06-02 05:45:00,M005,Intermediate Material,Sheet Metal,126.53,0.0,193.66,641,2.89
2025-06-02 05:50:00,M005,Recycled Material,Scrap Steel,139.96,29.15,199.77,524,2.99
2025-06-02 05:55:00,M009,Raw Material,Aluminum,83.45,0.0,181.19,173,0.3
2025-06-02 06:00:00,M005,Hazardous Material,Lead-Based Alloy,124.24,0.0,158.82,328,3.3
2025-06-02 06:05:00,M005,Recycled Material,Scrap Steel,181.49,19.25,143.9,640,2.34
2025-06-02 06:10:00,M006,Hazardous Material,Lead-Based Alloy,78.41,0.0,92.06,759,4.01
2025-06-02 06:15:00,M008,Hazardous Material,Lead-Based Alloy,100.45,0.0,195.4,654,3.72
2025-06-02 06:20:00,M006,Raw Material,Polypropylene,81.84,0.0,171.28,284,4.95
2025-06-02 06:25:00,M010,Recycled Material,Scrap Steel,84.48,37.2,135.51,879,3.93
2025-06-02 06:30:00,M004,Intermediate Material,Textiles,50.48,0.0,83.66,192,1.28
2025-06-02 06:35:00,M004,Intermediate Material,Textiles,186.16,0.0,172.97,527,3.64
2025-06-02 06:40:00,M010,Process Additive,Catalyst,95.12,0.0,174.22,942,1.32
2025-06-02 06:45:00,M003,Intermediate Material,Sheet Metal,189.77,0.0,84.03,813,4.35
2025-06-02 06:50:00,M009,Recycled Material,Reprocessed Plastics,131.96,8.7,188.96,294,4.69
2025-06-02 06:55:00,M005,Hazardous Material,Solvent,128.58,0.0,153.86,405,4.29
2025-06-02 07:00:00,M002,Raw Material,Polypropylene,115.69,0.0,113.92,579,1.57
2025-06-02 07:05:00,M008,Intermediate Material,Sheet Metal,155.27,0.0,90.15,743,1.25
2025-06-02 07:10:00,M006,Recycled Material,Scrap Steel,118.46,9.49,90.34,386,1.13
2025-06-02 07:15:00,M002,Finished Material,Packaging,118.73,0.0,194.66,358,4.91
2025-06-02 07:20:00,M007,Raw Material,Cotton,91.08,0.0,107.41,751,3.56
2025-06-02 07:25:00,M001,Raw Material,Polypropylene,186.48,0.0,142.49,377,0.62
2025-06-02 07:30:00,M008,Intermediate Material,Plastic Resin,81.55,0.0,86.69,678,4.18
2025-06-02 07:35:00,M008,Process Additive,Coolant,67.54,0.0,198.7,286,1.92
2025-06-02 07:40:00,M001,Finished Material,Circuit Board,170.59,0.0,180.0,156,4.55
2025-06-02 07:45:00,M009,Finished Material,Packaging,69.77,0.0,153.6,306,0.22
2025-06-02 07:50:00,M003,Intermediate Material,Sheet Metal,164.71,0.0,104.83,575,0.15
2025-06-02 07:55:00,M006,Finished Material,Circuit Board,82.49,0.0,199.75,519,4.86
2025-06-02 08:00:00,M008,Intermediate Material,Textiles,94.81,0.0,84.19,242,2.52
2025-06-02 08:05:00,M004,Process Additive,Coolant,68.52,0.0,148.82,946,0.58
2025-06-02 08:10:00,M008,Finished Material,Packaging,199.38,0.0,144.44,443,1.67
2025-06-02 08:15:00,M007,Recycled Material,Scrap Steel,67.92,45.21,84.75,258,2.36
2025-06-02 08:20:00,M007,Intermediate Material,Textiles,157.52,0.0,144.18,551,4.08
2025-06-02 08:25:00,M006,Finished Material,Machine Component,196.52,0.0,169.49,236,2.65
2025-06-02 08:30:00,M001,Recycled Material,Reprocessed Plastics,189.49,39.22,98.95,227,0.53
2025-06-02 08:35:00,M010,Process Additive,Industrial Oil,61.86,0.0,182.8,442,1.91
2025-06-02 08:40:00,M007,Recycled Material,Reprocessed Plastics,142.01,37.72,105.31,174,0.57
2025-06-02 08:45:00,M003,Hazardous Material,Lead-Based Alloy,144.78,0.0,162.16,632,0.34
2025-06-02 08:50:00,M005,Intermediate Material,Sheet Metal,132.64,0.0,160.44,741,0.9
